"Date","Market","Component","Delmo","Segment","Price"
2017-10-06,"ERCOT ","ZONE N",2018-05-01,"pkPrice",26.43435
2017-10-06,"ERCOT ","ZONE N",2018-06-01,"pkPrice",32.109
2017-10-06,"ERCOT ","ZONE N",2018-07-01,"pkPrice",48.18345
2017-10-06,"ERCOT ","ZONE N",2018-08-01,"pkPrice",67.4075
2017-10-06,"ERCOT ","ZONE N",2018-09-01,"pkPrice",30.06325
2017-10-06,"ERCOT ","ZONE N",2018-10-01,"pkPrice",24.8304
2017-10-06,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.08
2017-10-06,"ERCOT ","ZONE N",2018-12-01,"pkPrice",24.2396
2017-10-09,"ERCOT ","ZONE N",2018-01-01,"pkPrice",26.69
2017-10-09,"ERCOT ","ZONE N",2018-02-01,"pkPrice",27.1072
2017-10-09,"ERCOT ","ZONE N",2018-03-01,"pkPrice",26.8492
2017-10-09,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.34455
2017-10-09,"ERCOT ","ZONE N",2018-05-01,"pkPrice",26.45265
2017-10-09,"ERCOT ","ZONE N",2018-06-01,"pkPrice",32.56915
2017-10-09,"ERCOT ","ZONE N",2018-07-01,"pkPrice",50.2975
2017-10-09,"ERCOT ","ZONE N",2018-08-01,"pkPrice",68.06665
2017-10-09,"ERCOT ","ZONE N",2018-09-01,"pkPrice",30.6812
2017-10-09,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.00355
2017-10-09,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.27075
2017-10-09,"ERCOT ","ZONE N",2018-12-01,"pkPrice",24.4435
2017-10-10,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.1065
2017-10-10,"ERCOT ","ZONE N",2018-02-01,"pkPrice",27.52
2017-10-10,"ERCOT ","ZONE N",2018-03-01,"pkPrice",26.911
2017-10-10,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.2772
2017-10-10,"ERCOT ","ZONE N",2018-05-01,"pkPrice",26.8088
2017-10-10,"ERCOT ","ZONE N",2018-06-01,"pkPrice",32.6784
2017-10-10,"ERCOT ","ZONE N",2018-07-01,"pkPrice",49.3518
2017-10-10,"ERCOT ","ZONE N",2018-08-01,"pkPrice",67.2576
2017-10-10,"ERCOT ","ZONE N",2018-09-01,"pkPrice",30.7736
2017-10-10,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.347
2017-10-10,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.5916
2017-10-10,"ERCOT ","ZONE N",2018-12-01,"pkPrice",24.5675
2017-10-11,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.3566
2017-10-11,"ERCOT ","ZONE N",2018-02-01,"pkPrice",27.7617
2017-10-11,"ERCOT ","ZONE N",2018-03-01,"pkPrice",26.895735
2017-10-11,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.241233
2017-10-11,"ERCOT ","ZONE N",2018-05-01,"pkPrice",26.52585
2017-10-11,"ERCOT ","ZONE N",2018-06-01,"pkPrice",32.63605
2017-10-11,"ERCOT ","ZONE N",2018-07-01,"pkPrice",49.6608
2017-10-11,"ERCOT ","ZONE N",2018-08-01,"pkPrice",67.4652
2017-10-11,"ERCOT ","ZONE N",2018-09-01,"pkPrice",30.5968
2017-10-11,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.2025
2017-10-11,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.4458
2017-10-11,"ERCOT ","ZONE N",2018-12-01,"pkPrice",24.2781
2017-10-12,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.6335
2017-10-12,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.0274
2017-10-12,"ERCOT ","ZONE N",2018-03-01,"pkPrice",27.13617
2017-10-12,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.23152
2017-10-12,"ERCOT ","ZONE N",2018-05-01,"pkPrice",26.7729
2017-10-12,"ERCOT ","ZONE N",2018-06-01,"pkPrice",32.6417
2017-10-12,"ERCOT ","ZONE N",2018-07-01,"pkPrice",49.5012
2017-10-12,"ERCOT ","ZONE N",2018-08-01,"pkPrice",67.461
2017-10-12,"ERCOT ","ZONE N",2018-09-01,"pkPrice",30.70845
2017-10-12,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.398
2017-10-12,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.624
2017-10-12,"ERCOT ","ZONE N",2018-12-01,"pkPrice",24.409
2017-10-13,"ERCOT ","ZONE N",2018-01-01,"pkPrice",29.439
2017-10-13,"ERCOT ","ZONE N",2018-02-01,"pkPrice",29.8389
2017-10-13,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.1967
2017-10-13,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.18465
2017-10-13,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.1152
2017-10-13,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.3787
2017-10-13,"ERCOT ","ZONE N",2018-07-01,"pkPrice",55.0867
2017-10-13,"ERCOT ","ZONE N",2018-08-01,"pkPrice",76.17675
2017-10-13,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.70765
2017-10-13,"ERCOT ","ZONE N",2018-10-01,"pkPrice",26.1696
2017-10-13,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.398
2017-10-13,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.528
2017-10-16,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.88165
2017-10-16,"ERCOT ","ZONE N",2018-02-01,"pkPrice",29.29485
2017-10-16,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.1776
2017-10-16,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.38
2017-10-16,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.1952
2017-10-16,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.0106
2017-10-16,"ERCOT ","ZONE N",2018-07-01,"pkPrice",52.7648
2017-10-16,"ERCOT ","ZONE N",2018-08-01,"pkPrice",73.8246
2017-10-16,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.813
2017-10-16,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.69275
2017-10-16,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.2285
2017-10-16,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.528
2017-10-17,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.5824
2017-10-17,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.9873
2017-10-17,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.3184
2017-10-17,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.4725
2017-10-17,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.2816
2017-10-17,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.105
2017-10-17,"ERCOT ","ZONE N",2018-07-01,"pkPrice",53.63925
2017-10-17,"ERCOT ","ZONE N",2018-08-01,"pkPrice",74.7488
2017-10-17,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.72955
2017-10-17,"ERCOT ","ZONE N",2018-10-01,"pkPrice",26.04515
2017-10-17,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.59275
2017-10-17,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.9038
2017-10-18,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.1072
2017-10-18,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.5067
2017-10-18,"ERCOT ","ZONE N",2018-03-01,"pkPrice",27.8432
2017-10-18,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.2505
2017-10-18,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.3822
2017-10-18,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.0286
2017-10-18,"ERCOT ","ZONE N",2018-07-01,"pkPrice",55.11015
2017-10-18,"ERCOT ","ZONE N",2018-08-01,"pkPrice",76.0955
2017-10-18,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.78116
2017-10-18,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.60725
2017-10-18,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.179
2017-10-18,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.6634
2017-10-19,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.4793
2017-10-19,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.88165
2017-10-19,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.2138
2017-10-19,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.6024
2017-10-19,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.37961
2017-10-19,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.27745
2017-10-19,"ERCOT ","ZONE N",2018-07-01,"pkPrice",58.9568
2017-10-19,"ERCOT ","ZONE N",2018-08-01,"pkPrice",80.0926
2017-10-19,"ERCOT ","ZONE N",2018-09-01,"pkPrice",35.69456
2017-10-19,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.929
2017-10-19,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.4893
2017-10-19,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.9848
2017-10-20,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.5208
2017-10-20,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.9161
2017-10-20,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.3908
2017-10-20,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.7047
2017-10-20,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.5254
2017-10-20,"ERCOT ","ZONE N",2018-06-01,"pkPrice",36.1185
2017-10-20,"ERCOT ","ZONE N",2018-07-01,"pkPrice",59.84775
2017-10-20,"ERCOT ","ZONE N",2018-08-01,"pkPrice",81.00645
2017-10-20,"ERCOT ","ZONE N",2018-09-01,"pkPrice",33.2889
2017-10-20,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.9978
2017-10-20,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.5391
2017-10-20,"ERCOT ","ZONE N",2018-12-01,"pkPrice",26.0172
2017-10-23,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.864
2017-10-23,"ERCOT ","ZONE N",2018-02-01,"pkPrice",29.2276
2017-10-23,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.6092
2017-10-23,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.76576
2017-10-23,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.4736
2017-10-23,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.928
2017-10-23,"ERCOT ","ZONE N",2018-07-01,"pkPrice",59.6845
2017-10-23,"ERCOT ","ZONE N",2018-08-01,"pkPrice",80.86525
2017-10-23,"ERCOT ","ZONE N",2018-09-01,"pkPrice",33.055
2017-10-23,"ERCOT ","ZONE N",2018-10-01,"pkPrice",26.0322
2017-10-23,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.564
2017-10-23,"ERCOT ","ZONE N",2018-12-01,"pkPrice",26.0091
2017-10-24,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.6616
2017-10-24,"ERCOT ","ZONE N",2018-02-01,"pkPrice",29.014
2017-10-24,"ERCOT ","ZONE N",2018-03-01,"pkPrice",28.3008
2017-10-24,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.64825
2017-10-24,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.6026
2017-10-24,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.904
2017-10-24,"ERCOT ","ZONE N",2018-07-01,"pkPrice",61.457
2017-10-24,"ERCOT ","ZONE N",2018-08-01,"pkPrice",82.62435
2017-10-24,"ERCOT ","ZONE N",2018-09-01,"pkPrice",33.022
2017-10-24,"ERCOT ","ZONE N",2018-10-01,"pkPrice",26.015
2017-10-24,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.5391
2017-10-24,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.9848
2017-10-25,"ERCOT ","ZONE N",2018-01-01,"pkPrice",28.1864
2017-10-25,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.5245
2017-10-25,"ERCOT ","ZONE N",2018-03-01,"pkPrice",27.852
2017-10-25,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.44475
2017-10-25,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.8806
2017-10-25,"ERCOT ","ZONE N",2018-06-01,"pkPrice",36.44375
2017-10-25,"ERCOT ","ZONE N",2018-07-01,"pkPrice",64.8648
2017-10-25,"ERCOT ","ZONE N",2018-08-01,"pkPrice",85.943
2017-10-25,"ERCOT ","ZONE N",2018-09-01,"pkPrice",33.60375
2017-10-25,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.8774
2017-10-25,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.4146
2017-10-25,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.8714
2017-10-26,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.78125
2017-10-26,"ERCOT ","ZONE N",2018-02-01,"pkPrice",28.1253
2017-10-26,"ERCOT ","ZONE N",2018-03-01,"pkPrice",27.71737
2017-10-26,"ERCOT ","ZONE N",2018-04-01,"pkPrice",27.40384
2017-10-26,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.4501
2017-10-26,"ERCOT ","ZONE N",2018-06-01,"pkPrice",36.050175
2017-10-26,"ERCOT ","ZONE N",2018-07-01,"pkPrice",64.584
2017-10-26,"ERCOT ","ZONE N",2018-08-01,"pkPrice",85.5712
2017-10-26,"ERCOT ","ZONE N",2018-09-01,"pkPrice",33.0114
2017-10-26,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.63078
2017-10-26,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.169495
2017-10-26,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.63101
2017-10-27,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.2976
2017-10-27,"ERCOT ","ZONE N",2018-02-01,"pkPrice",27.6523
2017-10-27,"ERCOT ","ZONE N",2018-03-01,"pkPrice",27.16065
2017-10-27,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.9979
2017-10-27,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.158
2017-10-27,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.77
2017-10-27,"ERCOT ","ZONE N",2018-07-01,"pkPrice",63.6156
2017-10-27,"ERCOT ","ZONE N",2018-08-01,"pkPrice",88.79775
2017-10-27,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.9056
2017-10-27,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.4646
2017-10-27,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.0328
2017-10-27,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.515
2017-10-30,"ERCOT ","ZONE N",2018-01-01,"pkPrice",27.28
2017-10-30,"ERCOT ","ZONE N",2018-02-01,"pkPrice",27.6167
2017-10-30,"ERCOT ","ZONE N",2018-03-01,"pkPrice",26.9808
2017-10-30,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.899
2017-10-30,"ERCOT ","ZONE N",2018-05-01,"pkPrice",28.20675
2017-10-30,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.819
2017-10-30,"ERCOT ","ZONE N",2018-07-01,"pkPrice",62.79375
2017-10-30,"ERCOT ","ZONE N",2018-08-01,"pkPrice",90.98925
2017-10-30,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.9504
2017-10-30,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.499
2017-10-30,"ERCOT ","ZONE N",2018-11-01,"pkPrice",25.066
2017-10-30,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.5555
2017-10-31,"ERCOT ","ZONE N",2018-01-01,"pkPrice",26.6288
2017-10-31,"ERCOT ","ZONE N",2018-02-01,"pkPrice",26.967
2017-10-31,"ERCOT ","ZONE N",2018-03-01,"pkPrice",26.49
2017-10-31,"ERCOT ","ZONE N",2018-04-01,"pkPrice",26.55936
2017-10-31,"ERCOT ","ZONE N",2018-05-01,"pkPrice",27.79725
2017-10-31,"ERCOT ","ZONE N",2018-06-01,"pkPrice",35.1848
2017-10-31,"ERCOT ","ZONE N",2018-07-01,"pkPrice",61.377212
2017-10-31,"ERCOT ","ZONE N",2018-08-01,"pkPrice",89.250882
2017-10-31,"ERCOT ","ZONE N",2018-09-01,"pkPrice",32.32925
2017-10-31,"ERCOT ","ZONE N",2018-10-01,"pkPrice",25.06615
2017-10-31,"ERCOT ","ZONE N",2018-11-01,"pkPrice",24.66594
2017-10-31,"ERCOT ","ZONE N",2018-12-01,"pkPrice",25.187985
2017-07-03,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.036388
2017-07-03,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.791892
2017-07-03,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.384987
2017-07-03,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.512493
2017-07-03,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.065708
2017-07-03,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.801878
2017-07-03,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.143399
2017-07-03,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.420999
2017-07-03,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.393947
2017-07-03,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.551145
2017-07-03,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.690927
2017-07-03,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.759122
2017-07-05,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.255015
2017-07-05,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.055111
2017-07-05,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.780142
2017-07-05,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.190897
2017-07-05,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.777999
2017-07-05,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.441659
2017-07-05,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.803903
2017-07-05,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.101284
2017-07-05,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",16.927253
2017-07-05,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.159515
2017-07-05,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.289708
2017-07-05,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.442321
2017-07-06,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.461611
2017-07-06,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.260282
2017-07-06,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.840679
2017-07-06,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.313688
2017-07-06,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.864312
2017-07-06,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.381613
2017-07-06,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.52163
2017-07-06,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.935663
2017-07-06,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.000189
2017-07-06,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.217124
2017-07-06,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.341077
2017-07-06,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.491912
2017-07-07,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.36979
2017-07-07,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.174795
2017-07-07,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.684794
2017-07-07,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.209227
2017-07-07,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.864312
2017-07-07,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.236079
2017-07-07,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.306648
2017-07-07,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.799575
2017-07-07,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.000189
2017-07-07,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.222885
2017-07-07,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.363908
2017-07-07,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.535994
2017-07-10,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.760026
2017-07-10,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.550943
2017-07-10,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.034318
2017-07-10,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.418678
2017-07-10,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.031183
2017-07-10,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.471231
2017-07-10,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.485159
2017-07-10,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.972905
2017-07-10,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.164296
2017-07-10,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.378431
2017-07-10,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.512308
2017-07-10,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.673748
2017-07-11,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.322425
2017-07-11,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.098067
2017-07-11,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.530417
2017-07-11,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.75031
2017-07-11,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.486165
2017-07-11,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.255294
2017-07-11,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.633355
2017-07-11,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.937037
2017-07-11,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.285706
2017-07-11,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.643436
2017-07-11,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.763445
2017-07-11,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.894155
2017-07-12,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.046965
2017-07-12,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.830204
2017-07-12,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.288005
2017-07-12,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.616494
2017-07-12,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.364217
2017-07-12,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.136145
2017-07-12,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.059955
2017-07-12,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.184021
2017-07-12,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.171351
2017-07-12,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.533977
2017-07-12,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.655
2017-07-12,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.794972
2017-07-13,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.030621
2017-07-13,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.814788
2017-07-13,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.299584
2017-07-13,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.746381
2017-07-13,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.422287
2017-07-13,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.20423
2017-07-13,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.1438
2017-07-13,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.264038
2017-07-13,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.243575
2017-07-13,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.603109
2017-07-13,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.729199
2017-07-13,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.894155
2017-07-14,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.19786
2017-07-14,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.969336
2017-07-14,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.452553
2017-07-14,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.845783
2017-07-14,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.509393
2017-07-14,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.277989
2017-07-14,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.227645
2017-07-14,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.344055
2017-07-14,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.410489
2017-07-14,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.66648
2017-07-14,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.791984
2017-07-14,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.954766
2017-07-17,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.342031
2017-07-17,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.112436
2017-07-17,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.571529
2017-07-17,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.892561
2017-07-17,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.538428
2017-07-17,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.300684
2017-07-17,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.248606
2017-07-17,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.357391
2017-07-17,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.42865
2017-07-17,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.683763
2017-07-17,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.803399
2017-07-17,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.954766
2017-07-18,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.398514
2017-07-18,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.167059
2017-07-18,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.868189
2017-07-18,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",17.027046
2017-07-18,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.698595
2017-07-18,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",16.243951
2017-07-18,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.593065
2017-07-18,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.621458
2017-07-18,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.531563
2017-07-18,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.857163
2017-07-18,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.987088
2017-07-18,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",17.147193
2017-07-19,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",20.216583
2017-07-19,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.966114
2017-07-19,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.241679
